wiki,title,ts,user,delta,summary,reverted,is_revert,same_page_before,same_page_after,series_n,series_pages,series_id,diff_url
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2019-06-25,Encycloon,-10,/* Het gebruiken van moderatorknoppen */ taal,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/54088074
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2019-07-06,Jeroen N,-56,"/* Een pagina direct verwijderen */ deze toelichting slaat nergens op: een 'onopgemaakte lap tekst' hoeft geen auteursrechtschending te zijn, en lang niet alle auteursrechtschendingen zijn onopgemaakte lappen tekst en moeten desondanks direct verwijderd worden",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/54149777
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2019-07-07,Encycloon,111,/* Een pagina direct verwijderen */ auteursrechtenschending: geen aantoonbare toestemming gegeven / consistent met een punt,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/54150171
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2019-07-07,Encycloon,55,/* Een pagina direct verwijderen */ verjaring kan ook,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/54150179
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2019-07-07,Taketa,-104,"revert, dit is een richtlijn. Tekstwijziging  mag niet zonder expliciete instemming van de gemeenschap. Een mod heeft het recht een tekstdump te verwijderen, niet de plicht. Dit recht verwijder je nu.",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/54153037
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2019-08-09,Robotje,19,/* Een geregistreerde gebruiker blokkeren */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/54352609
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2019-08-28,Floortje Désirée,4,/* Een pagina of media definitief verwijderen */ taalkundig,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/54453071
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2019-08-28,RonnieV,1,/* Een pagina of media definitief verwijderen */ je-vorm,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/54453220
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2019-09-18,Encycloon,-56,"/* Een pagina direct verwijderen */ Zie [[Overleg_Wikipedia:Richtlijnen_voor_moderatoren#Overduidelijke_auteursrechtenschending|overlegpagina]], hierover waren we in ieder geval eens",False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/54612218
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2019-12-01,Theo Oppewal,-251,/* Bevoegdheid en wenselijk gedrag van een moderator */ kleine edits,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55177724
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2019-12-01,Wutsje,21,"fixje, + verwijzing ([[WP:RVM/DV]])",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55178242
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2019-12-02,Theo Oppewal,-179,/* Vertrouwelijkheid */ wikify,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55185388
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2019-12-02,Effeietsanders,25,terugzetten door Wutsje toegevoegde verwijzing,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55185602
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2019-12-03,Saschaporsche,-255,Revert wijzigingen van 3 dec   (geen verbetering van de tekst),False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55186005
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2019-12-03,Effeietsanders,255,Wijzigingen door [[Special:Contributions/Saschaporsche|Saschaporsche]] ([[User talk:Saschaporsche|Overleg]]) hersteld tot de laatste versie door [[User:Theo Oppewal|Theo Oppewal]],False,True,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55190005
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2019-12-03,Saschaporsche,-255,niet zo maar teksten van  veranderen zonder consensus.,False,True,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55190478
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2019-12-03,DutchTina,255,"Versie 55190478 van [[Special:Contributions/Saschaporsche|Saschaporsche]] ([[User talk:Saschaporsche|overleg]]) ongedaan gemaakt - Lees de overlegpagina even, je zet de aangepaste tekst terug. De versie die ik nu weer terugplaats is de originele versie.",False,True,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55190497
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2019-12-22,Encycloon,-255,tegen deze (niet-inhoudelijke) aanpassingen zie ik op de OP geen bezwaren,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55296638
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-01-02,Lieselot1978,17,/* Bevoegdheid en wenselijk gedrag van een moderator */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55360560
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-01-02,Wutsje,-11,"verbeteringen verbeterd (re systeembeheerder/sysop: nu nog 308x in WP-naamruimte en O:WP-naamruimte; re ""voor hen dan ook"": ingeschreven /blijven/ op de modmail is niet verplicht, een mod kan zich laten uitschrijven, dat heeft echter geen consequenties voor de verplichte bereikbaarheid per email",False,True,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55360603
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-01-09,Theo Oppewal,26,/* Gedrag */ nuance: keuzes en beslissing,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55408416
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-01-09,Theo Oppewal,7,/* Een IP-adres blokkeren */ wikify,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55408501
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-01-09,Wutsje,-13,"verbeteringen verbeterd (re systeembeheerder/sysop: niet ""mogelijk"", maar zeker; re gezond verstand gebruiken: is /altijd/ van belang, geen zinnen met ""En"" beginnen)",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55409429
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-01-09,Theo Oppewal,63,/* Een IP-adres blokkeren */ positief voorbeeld ipv 'onnozelaar',False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55412974
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-01-11,Theo Oppewal,-63,/* Een pagina direct verwijderen */ wikify,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55423113
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-01-11,Theo Oppewal,56,/* Een pagina direct verwijderen */ voorbeeld,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55423144
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-01-11,Encycloon,-68,"/* Een pagina direct verwijderen */ dat van die twijfel staat verderop al, sommige niet-westerse onderwerpen zijn wel voldoende online vertegenwoordigd lijkt me",False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55424459
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-01-11,Encycloon,-13,/* Een pagina direct verwijderen */ -cursief / moderatoren kunnen ook iets genomineerd hebben,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55424497
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-01-11,Wutsje,119,"verbetering verbeterd; dit was een inhoudelijke wijziging, naar de tekst zoals die er staat is al vaak verwezen op beoordelingslijsten",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55427183
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-01-11,Theo Oppewal,3,/* Een pagina direct verwijderen */ wikify,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55427249
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-01-11,Theo Oppewal,-86,/* Een pagina direct verwijderen */ wikify,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55428554
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-01-11,Theo Oppewal,45,/* Een pagina direct verwijderen */ onder voorwaarde,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55428573
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-01-11,Theo Oppewal,-9,/* Een pagina direct verwijderen */ wikify,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55428631
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-01-11,Theo Oppewal,67,/* Een pagina direct verwijderen */ wikify,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55428658
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-01-16,Lieselot1978,3,,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/55458784
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-04-13,Theo Oppewal,-11,/* Een geregistreerde gebruiker blokkeren */ -ordinair of niet (gewiekst kan ook),False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/56058886
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-04-19,Bdijkstra,-17,/* Het gebruiken van moderatorknoppen */ bestand,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/56102579
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-05-05,Mbch331,3,Fix linterfout,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/56218214
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-05-05,Mbch331,-5,Fix linterfouten,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/56218231
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-08-30,Bertux,-166,"/* Een geregistreerde gebruiker blokkeren */ Uitleg over stemprocedure leest men het beste op [[Wikipedia:Stemprocedure#Artikel 3. Wie zijn stemgerechtigd?]] Omslachtige taal aangepast, wf",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/57021720
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-08-30,Encycloon,6,/* Een geregistreerde gebruiker blokkeren */ weggevallen werkwoord,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/57022111
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-08-30,TheDragonhunter,129,"deze inhoudelijke wijziging wel terug, daar is een stemming over geweest, zie [[Wikipedia:Stemlokaal/Stemgerechtigde gebruikers]]",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/57022594
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-08-30,Encycloon,-5,"/* Echte geregistreerde gebruiker */ ontbrekende werkwoorden, en ""naar eigen inzicht"" lijkt mij een open deur (die de zin dus nodeloos langer maakt)",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/57022661
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-08-30,Peter b,36,dit is geen pagina die men naar eigen goeddunken kan bewerken,False,True,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/57023117
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-08-30,Encycloon,-21,"Laatste inhoudelijke wijziging was 5 juli 2020 (deelblokkeren), zo te zien geldt dat dan als datum",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/57023433
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-09-28,Dqfn13,-105,/* Gedrag */ Zie OP.,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/57216645
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-11-14,Encycloon,80,"/* Een pagina direct verwijderen */ zie consensus op [[Overleg Wikipedia:Richtlijnen voor moderatoren#Cyberpesten]] (mogelijk is er een beter alternatief voor ""inhoud vallend onder cyberpesten"")",False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/57535471
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-11-14,Encycloon,5,,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/57535474
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2020-11-14,Encycloon,-153,"/* Bevoegdheid en voorbeeldfunctie van de moderator */ prima op [[Wikipedia:Moderator]], maar is op een richtlijnenpagina niet relevant toch?",False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/57535490
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2021-01-20,Robotje,41,/* Bevoegdheid en voorbeeldfunctie van de moderator */ herstel dee,True,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58082077
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2021-01-20,Effeietsanders,-41,"Versie 58082077 van [[Special:Contributions/Robotje|Robotje]] ([[User talk:Robotje|overleg]]) ongedaan gemaakt. Deze wijziging stond er intussen al een jaar zonder bezwaar terwijl er duidelijk meerdere mensen overheen zijn gegaan. Dan niet nu nog eens terug gaan draaien. Als je problemen hiermee ziet, svp via overlegpagina aanbrengen. https://nl.wikipedia.org/w/index.php?title=Wikipedia:Richtlijnen_voor_moderatoren&diff=prev&oldid=55408486&diffmode=source",False,True,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58083619
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2021-02-27,Encycloon,-6,/* Een IP-adres blokkeren */ taal,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58393824
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2021-03-02,Encycloon,1,/* Een IP-adres blokkeren */ sp,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58415549
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2021-03-02,Encycloon,-10,/* Een IP-adres blokkeren */ update: die vorige site bestaat niet meer. Gekozen voor eerste link uit het sjabloon ([[Overleg gebruiker:168.224.1.14|hier]] bijvoorbeeld),False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58416184
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2021-03-02,Encycloon,-1,/* Een IP-adres blokkeren */,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58416215
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2021-03-02,Encycloon,66,"/* Een IP-adres blokkeren */ duidelijker (dit deel is meer een uitleg dan een reglement, dus iets vrijer om aan te passen neem ik aan)",False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58417563
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2021-03-02,Encycloon,174,"/* Een IP-adres blokkeren */ nog wat aanvulling, indien oneens: terugdraaien mag",False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58417641
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2021-03-02,Ciell,-195,"/* Een IP-adres blokkeren */ nee, proxy's moet je absoluut niet voor onbepaalde tijd blokkeren. Er moet juist een eindtijd aanzitten ivm mogelijke nieuwe eigenaar, of er moet een actieve controle plaatvinden zoals RonaldB geautomatiseerd doet",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58417690
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2021-03-02,Encycloon,73,/* Een IP-adres blokkeren */ dit stond er al,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/58417713
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2021-07-04,Encycloon,32,/* Een gebruiker deelblokkeren */,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/59445543
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2021-07-04,Encycloon,-7,/* Een gebruiker deelblokkeren */,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/59445545
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2021-09-10,Encycloon,25,/* Een geregistreerde gebruiker blokkeren */ verwijzing,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/59891391
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2021-09-10,Encycloon,26,/* Een IP-adres blokkeren */,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/59891397
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2022-01-06,Dajasj,-142,"/* Een pagina beveiligen */ Per [[Wikipedia:De_kroeg/Archief/20211206#Wikipedia:Beveiligde_pagina's_&_Wikipedia:Beveiligd]], geen commentaar op geweest",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/60760965
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2022-07-18,Ennomien,-1,"Hetzij in de betekenis ""ofwel""/""of"" wordt geschreven zonder spatie",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/62463702
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2022-08-27,Erik Wannee,155,"Zie de overlegpagina. Ik heb meteen het item over reclame verplaatst naar beneden, omdat het sterke gelijkenis vertoont met het item 'zp'.",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/62677224
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2022-08-28,Ciell,64,"/* Gedrag */ zin uit de oude versie terug. Geen idee waarom die eruit moest, hij is juist heel erg duidelijk. (ook nu in het licht van een nuweg vs TBP discussie)",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/62685479
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2023-05-03,Dajasj,45,/* Een pagina direct verwijderen */ Zie overlegpagina,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/64243926
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2023-05-03,Dajasj,-118,,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/64243928
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2024-03-11,Ellywa,175,"Hopelijk niet controversieel - links naar twee documenten toegevoegd die algemeen gelden op alle WM projecten, nav https://nl.wikipedia.org/w/index.php?title=Overleg_Wikipedia:Arbitragecommissie/Zaken/Overlegbijdragen_Marrakech&diff=prev&oldid=67166417",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/67181694
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2024-05-25,Torc33,159,uitgebreid bevestigd,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/67580553
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2024-05-25,Wikiwerner,159,"/* Een pagina beveiligen */ Zinloos om de titel te beveiligen tegen niet-autobevestigde gebruikers, want dat is altijd al zo.",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/67580956
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2024-09-16,Wutsje,-1,sp,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/68128728
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2025-06-15,Happytravels,-1,/* Gedrag */ https://taaladvies.net/komma-voor-en-dergelijke-enzovoorts-et-cetera-aan-het-einde-van-een-opsomming/,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/69474562
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2025-10-31,Ciell,280,/* Een versie van een pagina of een logboekvermelding verbergen */ ref naar stemming hierover,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/70096677
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2025-10-31,Saschaporsche,-2,iets netter zo,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/70096687
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2025-11-23,Happytravels,13,/* Een geregistreerde gebruiker blokkeren */ dit,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/70209143
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2026-05-06,XXBlackburnXx,9,/* Een pagina beveiligen */ nogal misleidend + actuele autoconfirmed voorwaarden,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/71091342
nlwiki,Wikipedia:Richtlijnen voor moderatoren,2026-05-28,Ciell,-12,linkfix,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/71290925
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-09-22,CaAl,33,,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52321118
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-09-22,CaAl,245,,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52321719
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-09-22,Encycloon,-1,/* Stemgerechtigde gebruikers */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52323496
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-09-30,CaAl,-222,,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52368922
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-09-30,CaAl,23,,False,False,True,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52368940
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-09-30,CaAl,257,n.a.v. opmerking Bob,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52370199
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-09-30,Dqfn13,-12,"/* Stemgerechtigde gebruikers */ ""aanvullende aanvullende"", dat is wel erg aanvullend, een keer lijkt mij voldoende.",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52371166
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-01,CaAl,105,Startdatum.,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52377988
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-01,Kippenvlees1,10,Ik neem aan dat deze tijden bedoeld worden,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52378325
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-02,CaAl,1,typo,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52385443
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,CaAl,272,lange zin in tweeën geknipt,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52390492
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,Theo Oppewal,246,/* Tegen: geen verandering van de huidige situatie */ tegen,False,False,False,True,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52392659
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,Theo Oppewal,11,/* Tegen: geen verandering van de huidige situatie */ sjabloon,False,False,True,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52392669
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,CaAl,-206,de stemming is geopend.,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52392804
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,Jeroen N,94,/* Voor: deze extra eisen aan het stemrecht worden toegevoegd */ +1,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52392855
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,XXBlackburnXx,114,/* Voor: deze extra eisen aan het stemrecht worden toegevoegd */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52392864
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,The Banner,64,/* Voor: deze extra eisen aan het stemrecht worden toegevoegd */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52392877
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,Eissink,121,/* Voor: deze extra eisen aan het stemrecht worden toegevoegd */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52392885
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,CaAl,2,"/* Tegen: geen verandering van de huidige situatie */ voor de overzichtelijkheid: eerst gebruikersnaam, dan stemtoelichting",False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52392891
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,Ymnes,96,/* Voor: deze extra eisen aan het stemrecht worden toegevoegd */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52392898
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,Sjoerddebruin,68,/* Voor: deze extra eisen aan het stemrecht worden toegevoegd */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52392915
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,Brimz,84,ik mag nu nog stemmen :p,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52392950
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,Edoderoo,150,/* Voor: deze extra eisen aan het stemrecht worden toegevoegd */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52392954
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,Carol Fenijn,209,/* Tegen: geen verandering van de huidige situatie */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52392956
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,JurriaanH,108,+voor,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52392958
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,Pepermuntjes,111,/* Tegen: geen verandering van de huidige situatie */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52392966
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,Kippenvlees1,60,/* Voor: deze extra eisen aan het stemrecht worden toegevoegd */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52392974
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,Vdkdaan,145,/* Voor: deze extra eisen aan het stemrecht worden toegevoegd */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52393001
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,Bdijkstra,109,/* Voor: deze extra eisen aan het stemrecht worden toegevoegd */ +1,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52393031
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,Robotje,96,/* Voor: deze extra eisen aan het stemrecht worden toegevoegd */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52393032
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,De Geo,60,/* Voor: deze extra eisen aan het stemrecht worden toegevoegd */,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52393048
nlwiki,Wikipedia:Stemlokaal/Stemgerechtigde gebruikers,2018-10-03,Mbch331,61,,False,False,False,False,0,,,https://nl.wikipedia.org/wiki/Special:Diff/52393062
