source,target,type,wiki
jawiki:4972762,jawiki:270,wikilink,jawiki
jawiki:4972762,jawiki:1025443,wikilink,jawiki
jawiki:4972762,jawiki:270,wikilink,jawiki
jawiki:4972762,jawiki:505855,wikilink,jawiki
jawiki:4972762,jawiki:52,wikilink,jawiki
jawiki:4972762,jawiki:2307963,wikilink,jawiki
jawiki:4972762,jawiki:2307963,wikilink,jawiki
jawiki:4972762,jawiki:505855,wikilink,jawiki
jawiki:4972762,jawiki:270,wikilink,jawiki
jawiki:4972762,jawiki:778158,wikilink,jawiki
jawiki:4972762,jawiki:947197,wikilink,jawiki
jawiki:4972762,jawiki:3594119,wikilink,jawiki
jawiki:4972762,jawiki:76100,wikilink,jawiki
jawiki:4972762,jawiki:461069,wikilink,jawiki
jawiki:4972762,jawiki:573941,wikilink,jawiki
jawiki:4972762,jawiki:37855,wikilink,jawiki
jawiki:4972762,jawiki:947197,wikilink,jawiki
jawiki:28894,jawiki:270,wikilink,jawiki
jawiki:28894,jawiki:573941,wikilink,jawiki
jawiki:28894,jawiki:1464158,wikilink,jawiki
jawiki:28894,jawiki:1110680,wikilink,jawiki
jawiki:1807070,jawiki:1862937,wikilink,jawiki
jawiki:5123297,jawiki:1862937,wikilink,jawiki
jawiki:5123297,jawiki:5101680,wikilink,jawiki
jawiki:1349345,jawiki:2536331,wikilink,jawiki
jawiki:1349345,jawiki:1089963,wikilink,jawiki
jawiki:1349345,jawiki:3260,wikilink,jawiki
jawiki:1349345,jawiki:2536331,wikilink,jawiki
jawiki:1349345,jawiki:878692,wikilink,jawiki
jawiki:1349345,jawiki:44368,wikilink,jawiki
jawiki:1349345,jawiki:1542095,wikilink,jawiki
jawiki:1349345,jawiki:1845340,wikilink,jawiki
jawiki:1349345,jawiki:29632,wikilink,jawiki
jawiki:1349345,jawiki:461069,wikilink,jawiki
jawiki:1664230,jawiki:1646528,wikilink,jawiki
jawiki:1664230,jawiki:251303,wikilink,jawiki
jawiki:1664230,jawiki:4409,wikilink,jawiki
jawiki:1664230,jawiki:251303,wikilink,jawiki
jawiki:1664230,jawiki:3260,wikilink,jawiki
jawiki:1664230,jawiki:1457543,wikilink,jawiki
jawiki:1664230,jawiki:461069,wikilink,jawiki
jawiki:1664230,jawiki:3260,wikilink,jawiki
jawiki:9453,jawiki:339608,wikilink,jawiki
jawiki:9453,jawiki:156364,wikilink,jawiki
jawiki:9453,jawiki:29632,wikilink,jawiki
jawiki:9453,jawiki:334,wikilink,jawiki
jawiki:9453,jawiki:947197,wikilink,jawiki
jawiki:9453,jawiki:12289,wikilink,jawiki
jawiki:9453,jawiki:2392629,wikilink,jawiki
jawiki:9453,jawiki:1025443,wikilink,jawiki
jawiki:9453,jawiki:1025443,wikilink,jawiki
jawiki:9453,jawiki:659019,wikilink,jawiki
jawiki:9453,jawiki:201121,wikilink,jawiki
jawiki:9453,jawiki:169222,wikilink,jawiki
jawiki:9453,jawiki:3260,wikilink,jawiki
jawiki:9453,jawiki:1542095,wikilink,jawiki
jawiki:371437,jawiki:43894,wikilink,jawiki
jawiki:371437,jawiki:5122055,wikilink,jawiki
jawiki:371437,jawiki:37118,wikilink,jawiki
jawiki:1292527,jawiki:947197,wikilink,jawiki
jawiki:1292527,jawiki:270,wikilink,jawiki
jawiki:1292527,jawiki:156364,wikilink,jawiki
jawiki:1292527,jawiki:251303,wikilink,jawiki
jawiki:1292527,jawiki:659019,wikilink,jawiki
jawiki:1292527,jawiki:505855,wikilink,jawiki
jawiki:1292527,jawiki:1025443,wikilink,jawiki
jawiki:1825521,jawiki:1457543,wikilink,jawiki
jawiki:1825521,jawiki:947197,wikilink,jawiki
jawiki:1825521,jawiki:1025443,wikilink,jawiki
jawiki:1825521,jawiki:156364,wikilink,jawiki
jawiki:1825521,jawiki:505855,wikilink,jawiki
jawiki:1825521,jawiki:270,wikilink,jawiki
jawiki:1825521,jawiki:1039141,wikilink,jawiki
jawiki:1825521,jawiki:3170,wikilink,jawiki
jawiki:37118,jawiki:1862937,wikilink,jawiki
jawiki:37118,jawiki:4409,wikilink,jawiki
jawiki:37118,jawiki:58627,wikilink,jawiki
jawiki:37118,jawiki:3073089,wikilink,jawiki
jawiki:37118,jawiki:22349,wikilink,jawiki
jawiki:37118,jawiki:548663,wikilink,jawiki
jawiki:37118,jawiki:573941,wikilink,jawiki
jawiki:37118,jawiki:371437,wikilink,jawiki
jawiki:37118,jawiki:3468,wikilink,jawiki
jawiki:37118,jawiki:531158,wikilink,jawiki
jawiki:37118,jawiki:3253,wikilink,jawiki
jawiki:37118,jawiki:22349,wikilink,jawiki
jawiki:37118,jawiki:77096,wikilink,jawiki
jawiki:37118,jawiki:549232,wikilink,jawiki
jawiki:37118,jawiki:1206487,wikilink,jawiki
jawiki:37118,jawiki:31081,wikilink,jawiki
jawiki:37118,jawiki:531152,wikilink,jawiki
jawiki:37118,jawiki:76100,wikilink,jawiki
jawiki:37118,jawiki:44113,wikilink,jawiki
jawiki:37118,jawiki:1115446,wikilink,jawiki
jawiki:37118,jawiki:134489,wikilink,jawiki
jawiki:37118,jawiki:1139,wikilink,jawiki
jawiki:37118,jawiki:1772005,wikilink,jawiki
jawiki:37118,jawiki:3594119,wikilink,jawiki
jawiki:37118,jawiki:371437,wikilink,jawiki
jawiki:37118,jawiki:686740,wikilink,jawiki
jawiki:37118,jawiki:548663,wikilink,jawiki
jawiki:37118,jawiki:1777577,wikilink,jawiki
jawiki:37118,jawiki:47585,wikilink,jawiki
jawiki:37118,jawiki:37855,wikilink,jawiki
jawiki:2632960,jawiki:156364,wikilink,jawiki
jawiki:2632960,jawiki:1457543,wikilink,jawiki
jawiki:2632960,jawiki:659019,wikilink,jawiki
jawiki:2632960,jawiki:156364,wikilink,jawiki
jawiki:2632960,jawiki:334,wikilink,jawiki
jawiki:2632960,jawiki:270,wikilink,jawiki
jawiki:2632960,jawiki:505855,wikilink,jawiki
jawiki:2632960,jawiki:1025443,wikilink,jawiki
jawiki:2632960,jawiki:2392629,wikilink,jawiki
jawiki:58627,jawiki:1862937,wikilink,jawiki
jawiki:58627,jawiki:4409,wikilink,jawiki
jawiki:58627,jawiki:43894,wikilink,jawiki
jawiki:58627,jawiki:2308215,wikilink,jawiki
jawiki:58627,jawiki:2308214,wikilink,jawiki
jawiki:58627,jawiki:3941788,wikilink,jawiki
jawiki:58627,jawiki:3434434,wikilink,jawiki
jawiki:58627,jawiki:5101680,wikilink,jawiki
jawiki:58627,jawiki:1139,wikilink,jawiki
jawiki:58627,jawiki:37855,wikilink,jawiki
jawiki:41221,jawiki:52,wikilink,jawiki
jawiki:41221,jawiki:4409,wikilink,jawiki
jawiki:41221,jawiki:270,wikilink,jawiki
jawiki:41221,jawiki:275577,wikilink,jawiki
jawiki:169222,jawiki:1347524,wikilink,jawiki
jawiki:169222,jawiki:947197,wikilink,jawiki
jawiki:169222,jawiki:251303,wikilink,jawiki
jawiki:169222,jawiki:3253,wikilink,jawiki
jawiki:169222,jawiki:169222,wikilink,jawiki
jawiki:2279176,jawiki:947197,wikilink,jawiki
jawiki:2279176,jawiki:947197,wikilink,jawiki
jawiki:2279176,jawiki:77201,wikilink,jawiki
jawiki:2279176,jawiki:2509653,wikilink,jawiki
jawiki:2279176,jawiki:505855,wikilink,jawiki
jawiki:2279176,jawiki:270,wikilink,jawiki
jawiki:2279176,jawiki:1025443,wikilink,jawiki
jawiki:2279176,jawiki:1825521,wikilink,jawiki
jawiki:2279176,jawiki:531152,wikilink,jawiki
jawiki:2279176,jawiki:659019,wikilink,jawiki
jawiki:2279176,jawiki:1457543,wikilink,jawiki
jawiki:2279176,jawiki:1845340,wikilink,jawiki
jawiki:2279176,jawiki:251303,wikilink,jawiki
jawiki:461069,jawiki:269,wikilink,jawiki
jawiki:461069,jawiki:3253,wikilink,jawiki
jawiki:461069,jawiki:461069,wikilink,jawiki
jawiki:461069,jawiki:37118,wikilink,jawiki
jawiki:461069,jawiki:573941,wikilink,jawiki
jawiki:461069,jawiki:1139,wikilink,jawiki
jawiki:461069,jawiki:41614,wikilink,jawiki
jawiki:461069,jawiki:22349,wikilink,jawiki
jawiki:461069,jawiki:22349,wikilink,jawiki
jawiki:461069,jawiki:5122055,wikilink,jawiki
jawiki:461069,jawiki:1499156,wikilink,jawiki
jawiki:461069,jawiki:134489,wikilink,jawiki
jawiki:461069,jawiki:251303,wikilink,jawiki
jawiki:461069,jawiki:44113,wikilink,jawiki
jawiki:461069,jawiki:270,wikilink,jawiki
jawiki:461069,jawiki:3170,wikilink,jawiki
jawiki:461069,jawiki:505855,wikilink,jawiki
jawiki:461069,jawiki:47585,wikilink,jawiki
jawiki:461069,jawiki:1115446,wikilink,jawiki
jawiki:461069,jawiki:3073089,wikilink,jawiki
jawiki:461069,jawiki:61283,wikilink,jawiki
jawiki:461069,jawiki:3701558,wikilink,jawiki
jawiki:461069,jawiki:405974,wikilink,jawiki
jawiki:461069,jawiki:855546,wikilink,jawiki
jawiki:270,jawiki:505855,wikilink,jawiki
jawiki:270,jawiki:755016,wikilink,jawiki
jawiki:270,jawiki:1025443,wikilink,jawiki
jawiki:270,jawiki:269,wikilink,jawiki
jawiki:270,jawiki:1110680,wikilink,jawiki
jawiki:270,jawiki:1110680,wikilink,jawiki
jawiki:270,jawiki:659019,wikilink,jawiki
jawiki:270,jawiki:947197,wikilink,jawiki
jawiki:270,jawiki:334,wikilink,jawiki
jawiki:270,jawiki:29632,wikilink,jawiki
jawiki:270,jawiki:2509653,wikilink,jawiki
jawiki:270,jawiki:44368,wikilink,jawiki
jawiki:270,jawiki:5036833,wikilink,jawiki
jawiki:269,jawiki:755016,wikilink,jawiki
jawiki:269,jawiki:37118,wikilink,jawiki
jawiki:269,jawiki:461069,wikilink,jawiki
jawiki:269,jawiki:58498,wikilink,jawiki
jawiki:269,jawiki:5122055,wikilink,jawiki
jawiki:269,jawiki:1115446,wikilink,jawiki
jawiki:1451789,jawiki:3260,wikilink,jawiki
jawiki:1451789,jawiki:190540,wikilink,jawiki
jawiki:1451789,jawiki:1499156,wikilink,jawiki
jawiki:1451789,jawiki:29632,wikilink,jawiki
jawiki:1451789,jawiki:251303,wikilink,jawiki
jawiki:1451789,jawiki:3253,wikilink,jawiki
jawiki:1451789,jawiki:156364,wikilink,jawiki
jawiki:1451789,jawiki:1089963,wikilink,jawiki
jawiki:1451789,jawiki:323652,wikilink,jawiki
jawiki:1122069,jawiki:458738,wikilink,jawiki
jawiki:1863958,jawiki:29632,wikilink,jawiki
jawiki:1863958,jawiki:2163508,wikilink,jawiki
jawiki:1863958,jawiki:4409,wikilink,jawiki
jawiki:1863958,jawiki:1862937,wikilink,jawiki
jawiki:1351447,jawiki:334,wikilink,jawiki
jawiki:1351447,jawiki:505855,wikilink,jawiki
jawiki:1351447,jawiki:1457543,wikilink,jawiki
jawiki:1351447,jawiki:325,wikilink,jawiki
jawiki:1351447,jawiki:2053763,wikilink,jawiki
jawiki:1351447,jawiki:12289,wikilink,jawiki
jawiki:1351447,jawiki:325,wikilink,jawiki
jawiki:1351447,jawiki:29632,wikilink,jawiki
jawiki:1862937,jawiki:1347524,wikilink,jawiki
jawiki:1862937,jawiki:3275354,wikilink,jawiki
jawiki:1862937,jawiki:3275354,wikilink,jawiki
jawiki:1862937,jawiki:3701558,wikilink,jawiki
jawiki:1862937,jawiki:58627,wikilink,jawiki
jawiki:1862937,jawiki:461069,wikilink,jawiki
jawiki:1862937,jawiki:1139,wikilink,jawiki
jawiki:1862937,jawiki:2308214,wikilink,jawiki
jawiki:1862937,jawiki:2308215,wikilink,jawiki
jawiki:1862937,jawiki:3434434,wikilink,jawiki
jawiki:1862937,jawiki:1863958,wikilink,jawiki
jawiki:1862937,jawiki:43894,wikilink,jawiki
jawiki:284,jawiki:1499156,wikilink,jawiki
jawiki:284,jawiki:947197,wikilink,jawiki
jawiki:284,jawiki:386605,wikilink,jawiki
jawiki:284,jawiki:505855,wikilink,jawiki
jawiki:284,jawiki:659019,wikilink,jawiki
jawiki:284,jawiki:947197,wikilink,jawiki
jawiki:1561887,jawiki:334,wikilink,jawiki
jawiki:1561887,jawiki:62630,wikilink,jawiki
jawiki:1561887,jawiki:62630,wikilink,jawiki
jawiki:1561887,jawiki:659019,wikilink,jawiki
jawiki:5036833,jawiki:270,wikilink,jawiki
jawiki:5036833,jawiki:1025443,wikilink,jawiki
jawiki:5036833,jawiki:505855,wikilink,jawiki
jawiki:5036833,jawiki:659019,wikilink,jawiki
jawiki:5036833,jawiki:573941,wikilink,jawiki
jawiki:5036833,jawiki:1457543,wikilink,jawiki
jawiki:5036833,jawiki:947197,wikilink,jawiki
jawiki:5036833,jawiki:251303,wikilink,jawiki
jawiki:5036833,jawiki:778158,wikilink,jawiki
jawiki:5036833,jawiki:4972762,wikilink,jawiki
jawiki:5036833,jawiki:77301,wikilink,jawiki
jawiki:1039141,jawiki:1845340,wikilink,jawiki
jawiki:1039141,jawiki:947197,wikilink,jawiki
jawiki:1039141,jawiki:269,wikilink,jawiki
jawiki:1039141,jawiki:62630,wikilink,jawiki
jawiki:1039141,jawiki:2392629,wikilink,jawiki
jawiki:1039141,jawiki:1143095,wikilink,jawiki
jawiki:77096,jawiki:47585,wikilink,jawiki
jawiki:77096,jawiki:1115446,wikilink,jawiki
jawiki:77096,jawiki:22349,wikilink,jawiki
jawiki:77096,jawiki:957065,wikilink,jawiki
jawiki:668973,jawiki:251303,wikilink,jawiki
jawiki:668973,jawiki:3260,wikilink,jawiki
jawiki:668973,jawiki:134489,wikilink,jawiki
jawiki:668973,jawiki:1646528,wikilink,jawiki
jawiki:1463598,jawiki:1845340,wikilink,jawiki
jawiki:1463598,jawiki:62630,wikilink,jawiki
jawiki:1463598,jawiki:156364,wikilink,jawiki
jawiki:1463598,jawiki:505855,wikilink,jawiki
jawiki:1463598,jawiki:659019,wikilink,jawiki
jawiki:1463598,jawiki:44368,wikilink,jawiki
jawiki:2163508,jawiki:1863958,wikilink,jawiki
jawiki:1115446,jawiki:269,wikilink,jawiki
jawiki:1115446,jawiki:5122055,wikilink,jawiki
jawiki:1115446,jawiki:531152,wikilink,jawiki
jawiki:1115446,jawiki:461069,wikilink,jawiki
jawiki:1115446,jawiki:58498,wikilink,jawiki
jawiki:1115446,jawiki:3073089,wikilink,jawiki
jawiki:1115446,jawiki:20630,wikilink,jawiki
jawiki:1115446,jawiki:548663,wikilink,jawiki
jawiki:1115446,jawiki:546346,wikilink,jawiki
jawiki:1115446,jawiki:505855,wikilink,jawiki
jawiki:1115446,jawiki:44368,wikilink,jawiki
jawiki:1115446,jawiki:1025443,wikilink,jawiki
jawiki:1115446,jawiki:270,wikilink,jawiki
jawiki:1115446,jawiki:531158,wikilink,jawiki
jawiki:1115446,jawiki:134489,wikilink,jawiki
jawiki:1115446,jawiki:251303,wikilink,jawiki
jawiki:1115446,jawiki:137,wikilink,jawiki
jawiki:1115446,jawiki:47585,wikilink,jawiki
jawiki:1143095,jawiki:44368,wikilink,jawiki
jawiki:1143095,jawiki:947197,wikilink,jawiki
jawiki:1143095,jawiki:2279176,wikilink,jawiki
jawiki:1143095,jawiki:505855,wikilink,jawiki
jawiki:1143095,jawiki:2392629,wikilink,jawiki
jawiki:1143095,jawiki:156364,wikilink,jawiki
jawiki:1143095,jawiki:1457543,wikilink,jawiki
jawiki:1143095,jawiki:3170,wikilink,jawiki
jawiki:1143095,jawiki:947197,wikilink,jawiki
jawiki:1143095,jawiki:58498,wikilink,jawiki
jawiki:1143095,jawiki:1025443,wikilink,jawiki
jawiki:1143095,jawiki:1467338,wikilink,jawiki
jawiki:1143095,jawiki:573941,wikilink,jawiki
jawiki:1143095,jawiki:124631,wikilink,jawiki
jawiki:1143095,jawiki:269,wikilink,jawiki
jawiki:1143095,jawiki:5122055,wikilink,jawiki
jawiki:1143095,jawiki:1110680,wikilink,jawiki
jawiki:1143095,jawiki:3170,wikilink,jawiki
jawiki:2039095,jawiki:270,wikilink,jawiki
jawiki:2039095,jawiki:957065,wikilink,jawiki
jawiki:2039095,jawiki:61283,wikilink,jawiki
jawiki:2039095,jawiki:1862937,wikilink,jawiki
jawiki:2039095,jawiki:134489,wikilink,jawiki
jawiki:4409,jawiki:1862937,wikilink,jawiki
jawiki:4409,jawiki:66947,wikilink,jawiki
jawiki:4409,jawiki:269,wikilink,jawiki
jawiki:4409,jawiki:43894,wikilink,jawiki
jawiki:4409,jawiki:2308214,wikilink,jawiki
jawiki:4409,jawiki:2308215,wikilink,jawiki
jawiki:4409,jawiki:3941788,wikilink,jawiki
jawiki:4409,jawiki:835173,wikilink,jawiki
jawiki:3701558,jawiki:1862937,wikilink,jawiki
jawiki:3701558,jawiki:461069,wikilink,jawiki
jawiki:3701558,jawiki:1254094,wikilink,jawiki
jawiki:3701558,jawiki:1139,wikilink,jawiki
jawiki:3701558,jawiki:61283,wikilink,jawiki
jawiki:3701558,jawiki:405974,wikilink,jawiki
jawiki:548663,jawiki:47585,wikilink,jawiki
jawiki:548663,jawiki:58498,wikilink,jawiki
jawiki:548663,jawiki:855546,wikilink,jawiki
jawiki:548663,jawiki:61283,wikilink,jawiki
jawiki:548663,jawiki:134489,wikilink,jawiki
jawiki:548663,jawiki:3073087,wikilink,jawiki
jawiki:548663,jawiki:5122055,wikilink,jawiki
jawiki:548663,jawiki:461069,wikilink,jawiki
jawiki:548663,jawiki:2720070,wikilink,jawiki
jawiki:548663,jawiki:3260,wikilink,jawiki
jawiki:548663,jawiki:61283,wikilink,jawiki
jawiki:548663,jawiki:461069,wikilink,jawiki
jawiki:548663,jawiki:3260,wikilink,jawiki
jawiki:548663,jawiki:76100,wikilink,jawiki
jawiki:548663,jawiki:22349,wikilink,jawiki
jawiki:548663,jawiki:1206487,wikilink,jawiki
jawiki:548663,jawiki:5122055,wikilink,jawiki
jawiki:548663,jawiki:3468,wikilink,jawiki
jawiki:548663,jawiki:1115446,wikilink,jawiki
jawiki:793919,jawiki:269,wikilink,jawiki
jawiki:1961283,jawiki:504946,wikilink,jawiki
jawiki:1961283,jawiki:12289,wikilink,jawiki
jawiki:1961283,jawiki:44368,wikilink,jawiki
jawiki:1961283,jawiki:505855,wikilink,jawiki
jawiki:1961283,jawiki:855546,wikilink,jawiki
jawiki:1961283,jawiki:137,wikilink,jawiki
jawiki:1961283,jawiki:1351447,wikilink,jawiki
jawiki:1961283,jawiki:1039141,wikilink,jawiki
jawiki:76100,jawiki:29632,wikilink,jawiki
jawiki:76100,jawiki:77301,wikilink,jawiki
jawiki:76100,jawiki:47585,wikilink,jawiki
jawiki:76100,jawiki:1499156,wikilink,jawiki
jawiki:76100,jawiki:47585,wikilink,jawiki
jawiki:76100,jawiki:531152,wikilink,jawiki
jawiki:76100,jawiki:855546,wikilink,jawiki
jawiki:76100,jawiki:137,wikilink,jawiki
jawiki:76100,jawiki:531152,wikilink,jawiki
jawiki:76100,jawiki:531158,wikilink,jawiki
jawiki:76100,jawiki:270,wikilink,jawiki
jawiki:76100,jawiki:3253,wikilink,jawiki
jawiki:325,jawiki:1457543,wikilink,jawiki
jawiki:325,jawiki:778158,wikilink,jawiki
jawiki:325,jawiki:504946,wikilink,jawiki
jawiki:325,jawiki:334,wikilink,jawiki
jawiki:325,jawiki:778158,wikilink,jawiki
jawiki:325,jawiki:1463598,wikilink,jawiki
jawiki:2720070,jawiki:1646528,wikilink,jawiki
jawiki:2720070,jawiki:4409,wikilink,jawiki
jawiki:2720070,jawiki:2308215,wikilink,jawiki
jawiki:2720070,jawiki:2093539,wikilink,jawiki
jawiki:2720070,jawiki:3260,wikilink,jawiki
jawiki:2720070,jawiki:251303,wikilink,jawiki
jawiki:2720070,jawiki:461069,wikilink,jawiki
jawiki:755016,jawiki:269,wikilink,jawiki
jawiki:755016,jawiki:947197,wikilink,jawiki
jawiki:755016,jawiki:1025443,wikilink,jawiki
jawiki:755016,jawiki:284,wikilink,jawiki
jawiki:755016,jawiki:270,wikilink,jawiki
jawiki:755016,jawiki:505855,wikilink,jawiki
jawiki:755016,jawiki:44368,wikilink,jawiki
jawiki:755016,jawiki:47585,wikilink,jawiki
jawiki:755016,jawiki:1499156,wikilink,jawiki
jawiki:755016,jawiki:76100,wikilink,jawiki
jawiki:755016,jawiki:3468,wikilink,jawiki
jawiki:755016,jawiki:531158,wikilink,jawiki
jawiki:755016,jawiki:22349,wikilink,jawiki
jawiki:755016,jawiki:137,wikilink,jawiki
jawiki:755016,jawiki:548663,wikilink,jawiki
jawiki:755016,jawiki:855546,wikilink,jawiki
jawiki:755016,jawiki:1115446,wikilink,jawiki
jawiki:755016,jawiki:531152,wikilink,jawiki
jawiki:755016,jawiki:20630,wikilink,jawiki
jawiki:755016,jawiki:3170,wikilink,jawiki
jawiki:22349,jawiki:37118,wikilink,jawiki
jawiki:22349,jawiki:137,wikilink,jawiki
jawiki:22349,jawiki:77096,wikilink,jawiki
jawiki:22349,jawiki:5122055,wikilink,jawiki
jawiki:22349,jawiki:47585,wikilink,jawiki
jawiki:22349,jawiki:31081,wikilink,jawiki
jawiki:22349,jawiki:3253,wikilink,jawiki
jawiki:22349,jawiki:531152,wikilink,jawiki
jawiki:22349,jawiki:713140,wikilink,jawiki
jawiki:22349,jawiki:3468,wikilink,jawiki
jawiki:334,jawiki:659019,wikilink,jawiki
jawiki:334,jawiki:1542095,wikilink,jawiki
jawiki:334,jawiki:29632,wikilink,jawiki
jawiki:334,jawiki:58498,wikilink,jawiki
jawiki:334,jawiki:62630,wikilink,jawiki
jawiki:334,jawiki:4297924,wikilink,jawiki
jawiki:334,jawiki:2951952,wikilink,jawiki
jawiki:334,jawiki:1561887,wikilink,jawiki
jawiki:334,jawiki:878692,wikilink,jawiki
jawiki:334,jawiki:1845340,wikilink,jawiki
jawiki:299343,jawiki:37855,wikilink,jawiki
jawiki:299343,jawiki:1862937,wikilink,jawiki
jawiki:44368,jawiki:659019,wikilink,jawiki
jawiki:44368,jawiki:505855,wikilink,jawiki
jawiki:44368,jawiki:270,wikilink,jawiki
jawiki:44368,jawiki:1499156,wikilink,jawiki
jawiki:44368,jawiki:386605,wikilink,jawiki
jawiki:44368,jawiki:62630,wikilink,jawiki
jawiki:44368,jawiki:778158,wikilink,jawiki
jawiki:44368,jawiki:1499156,wikilink,jawiki
jawiki:44368,jawiki:270,wikilink,jawiki
jawiki:44368,jawiki:505855,wikilink,jawiki
jawiki:44368,jawiki:3260,wikilink,jawiki
jawiki:44368,jawiki:2103649,wikilink,jawiki
jawiki:44368,jawiki:1646528,wikilink,jawiki
jawiki:44368,jawiki:2720070,wikilink,jawiki
jawiki:44368,jawiki:573941,wikilink,jawiki
jawiki:44368,jawiki:957065,wikilink,jawiki
jawiki:44368,jawiki:1025443,wikilink,jawiki
jawiki:44368,jawiki:284,wikilink,jawiki
jawiki:2509653,jawiki:270,wikilink,jawiki
jawiki:2509653,jawiki:270,wikilink,jawiki
jawiki:2509653,jawiki:270,wikilink,jawiki
jawiki:2509653,jawiki:505855,wikilink,jawiki
jawiki:2509653,jawiki:659019,wikilink,jawiki
jawiki:2509653,jawiki:44368,wikilink,jawiki
jawiki:2509653,jawiki:270,wikilink,jawiki
jawiki:2509653,jawiki:77201,wikilink,jawiki
jawiki:134489,jawiki:371437,wikilink,jawiki
jawiki:134489,jawiki:5123297,wikilink,jawiki
jawiki:134489,jawiki:548663,wikilink,jawiki
jawiki:134489,jawiki:37118,wikilink,jawiki
jawiki:134489,jawiki:5101680,wikilink,jawiki
jawiki:134489,jawiki:31081,wikilink,jawiki
jawiki:134489,jawiki:5122055,wikilink,jawiki
jawiki:134489,jawiki:37855,wikilink,jawiki
jawiki:134489,jawiki:1139,wikilink,jawiki
jawiki:134489,jawiki:4409,wikilink,jawiki
jawiki:134489,jawiki:3275354,wikilink,jawiki
jawiki:134489,jawiki:1139,wikilink,jawiki
jawiki:134489,jawiki:2884114,wikilink,jawiki
jawiki:134489,jawiki:43894,wikilink,jawiki
jawiki:134489,jawiki:531158,wikilink,jawiki
jawiki:134489,jawiki:47585,wikilink,jawiki
jawiki:134489,jawiki:531152,wikilink,jawiki
jawiki:134489,jawiki:44113,wikilink,jawiki
jawiki:134489,jawiki:855546,wikilink,jawiki
jawiki:134489,jawiki:1352861,wikilink,jawiki
jawiki:1464158,jawiki:28894,wikilink,jawiki
jawiki:1464158,jawiki:659019,wikilink,jawiki
jawiki:1464158,jawiki:1845340,wikilink,jawiki
jawiki:1464158,jawiki:62630,wikilink,jawiki
jawiki:1464158,jawiki:270,wikilink,jawiki
jawiki:1464158,jawiki:1329099,wikilink,jawiki
jawiki:1464158,jawiki:201121,wikilink,jawiki
jawiki:1464158,jawiki:30102,wikilink,jawiki
jawiki:1464158,jawiki:156364,wikilink,jawiki
jawiki:1464158,jawiki:1143095,wikilink,jawiki
jawiki:1464158,jawiki:62630,wikilink,jawiki
jawiki:1464158,jawiki:44368,wikilink,jawiki
jawiki:1464158,jawiki:334,wikilink,jawiki
jawiki:1464158,jawiki:124631,wikilink,jawiki
jawiki:2103649,jawiki:2093539,wikilink,jawiki
jawiki:2103649,jawiki:3260,wikilink,jawiki
jawiki:2103649,jawiki:2720070,wikilink,jawiki
jawiki:277345,jawiki:1347524,wikilink,jawiki
jawiki:277345,jawiki:12289,wikilink,jawiki
jawiki:277345,jawiki:1542095,wikilink,jawiki
jawiki:277345,jawiki:270,wikilink,jawiki
jawiki:277345,jawiki:505855,wikilink,jawiki
jawiki:277345,jawiki:659019,wikilink,jawiki
jawiki:277345,jawiki:1862937,wikilink,jawiki
jawiki:277345,jawiki:2000998,wikilink,jawiki
jawiki:277345,jawiki:1089963,wikilink,jawiki
jawiki:277345,jawiki:29632,wikilink,jawiki
jawiki:277345,jawiki:1646528,wikilink,jawiki
jawiki:277345,jawiki:270,wikilink,jawiki
jawiki:277345,jawiki:1351447,wikilink,jawiki
jawiki:277345,jawiki:778158,wikilink,jawiki
jawiki:277345,jawiki:58498,wikilink,jawiki
jawiki:277345,jawiki:124631,wikilink,jawiki
jawiki:277345,jawiki:339608,wikilink,jawiki
jawiki:277345,jawiki:201121,wikilink,jawiki
jawiki:277345,jawiki:47585,wikilink,jawiki
jawiki:277345,jawiki:1206487,wikilink,jawiki
jawiki:277345,jawiki:270,wikilink,jawiki
jawiki:277345,jawiki:1352861,wikilink,jawiki
jawiki:277345,jawiki:878692,wikilink,jawiki
jawiki:277345,jawiki:156364,wikilink,jawiki
jawiki:277345,jawiki:251303,wikilink,jawiki
jawiki:277345,jawiki:3260,wikilink,jawiki
jawiki:277345,jawiki:1646528,wikilink,jawiki
jawiki:61283,jawiki:4409,wikilink,jawiki
jawiki:61283,jawiki:3941788,wikilink,jawiki
jawiki:61283,jawiki:855546,wikilink,jawiki
jawiki:61283,jawiki:269,wikilink,jawiki
jawiki:61283,jawiki:43894,wikilink,jawiki
jawiki:61283,jawiki:3701558,wikilink,jawiki
jawiki:61283,jawiki:334,wikilink,jawiki
jawiki:61283,jawiki:1646528,wikilink,jawiki
jawiki:61283,jawiki:5122055,wikilink,jawiki
jawiki:61283,jawiki:573941,wikilink,jawiki
jawiki:61283,jawiki:29632,wikilink,jawiki
jawiki:61283,jawiki:878692,wikilink,jawiki
jawiki:61283,jawiki:1254094,wikilink,jawiki
jawiki:61283,jawiki:405974,wikilink,jawiki
jawiki:31081,jawiki:58498,wikilink,jawiki
jawiki:31081,jawiki:3170,wikilink,jawiki
jawiki:31081,jawiki:37855,wikilink,jawiki
jawiki:31081,jawiki:3275354,wikilink,jawiki
jawiki:31081,jawiki:3253,wikilink,jawiki
jawiki:31081,jawiki:270,wikilink,jawiki
jawiki:31081,jawiki:134489,wikilink,jawiki
jawiki:31081,jawiki:37118,wikilink,jawiki
jawiki:43894,jawiki:58627,wikilink,jawiki
